falha;vazao;pressao
1;21458;628
1;21458;629
1;21458;630
1;21458;631
1;21458;632
1;21458;633
1;21458;634
1;21458;635
1;21458;636
1;21459;504
1;21459;505
1;21459;506
1;21459;507
1;21459;508
1;21459;509
1;21459;510
1;21459;511
1;21459;512
1;21459;513
0;21459;514
0;21459;515
0;21459;516
0;21459;517
0;21459;518
0;21459;519
0;21459;520
0;21459;521
0;21459;522
0;21459;523
0;21459;524
0;21459;525
0;21459;526
0;21459;527
0;21459;528
0;21459;529
0;21459;530
0;21459;531
0;21459;532
0;21459;533
0;21459;534
0;21459;535
0;21459;536
0;21459;537
0;21459;538
0;21459;539
0;21459;540
0;21459;541
0;21459;542
0;21459;543
0;21459;544
0;21459;545
0;21459;546
0;21459;547
0;21459;548
0;21459;549
0;21459;550
0;21459;551
0;21459;552
0;21459;553
0;21459;554
0;21459;555
0;21459;556
0;21459;557
0;21459;558
0;21459;559
0;21459;560
0;21459;561
0;21459;562
0;21459;563
0;21459;564
0;21459;565
0;21459;566
0;21459;567
0;21459;568
0;21459;569
0;21459;570
0;21459;571
0;21459;572
0;21459;573
0;21459;574
0;21459;575
0;21459;576
0;21459;577
0;21459;578
0;21459;579
0;21459;580
0;21459;581
0;21459;582
0;21459;583
0;21459;584
0;21459;585
0;21459;586
0;21459;587
0;21459;588
0;21459;589
0;21459;590
0;21459;591
0;21459;592
0;21459;593
0;21459;594
0;21459;595
0;21459;596
0;21459;597
0;21459;598
0;21459;599
0;21459;600
0;21459;601
0;21459;602
0;21459;603
0;21459;604
0;21459;605
0;21459;606
0;21459;607
0;21459;608
0;21459;609
1;21459;610
1;21459;611
1;21459;612
1;21459;613
1;21459;614
1;21459;615
1;21459;616
1;21459;617
1;21459;618
1;21459;619
1;21459;620
1;21459;621
1;21459;622
1;21459;623
1;21459;624
1;21459;625
1;21459;626
1;21459;627
1;21459;628
1;21459;629
1;21459;630
1;21459;631
1;21459;632
1;21459;633
1;21459;634
1;21459;635
1;21459;636
1;21460;504
1;21460;505
1;21460;506
1;21460;507
1;21460;508
1;21460;509
1;21460;510
1;21460;511
1;21460;512
1;21460;513
0;21460;514
0;21460;515
0;21460;516
0;21460;517
0;21460;518
0;21460;519
0;21460;520
0;21460;521
0;21460;522
0;21460;523
0;21460;524
0;21460;525
0;21460;526
0;21460;527
0;21460;528
0;21460;529
0;21460;530
0;21460;531
0;21460;532
0;21460;533
0;21460;534
0;21460;535
0;21460;536
0;21460;537
0;21460;538
0;21460;539
0;21460;540
0;21460;541
0;21460;542
0;21460;543
0;21460;544
0;21460;545
0;21460;546
0;21460;547
0;21460;548
0;21460;549
0;21460;550
0;21460;551
0;21460;552
0;21460;553
0;21460;554
0;21460;555
0;21460;556
0;21460;557
0;21460;558
0;21460;559
0;21460;560
0;21460;561
0;21460;562
0;21460;563
0;21460;564
0;21460;565
0;21460;566
0;21460;567
0;21460;568
0;21460;569
0;21460;570
0;21460;571
0;21460;572
0;21460;573
0;21460;574
0;21460;575
0;21460;576
0;21460;577
0;21460;578
0;21460;579
0;21460;580
0;21460;581
0;21460;582
0;21460;583
0;21460;584
0;21460;585
0;21460;586
0;21460;587
0;21460;588
0;21460;589
0;21460;590
0;21460;591
0;21460;592
0;21460;593
0;21460;594
0;21460;595
0;21460;596
0;21460;597
0;21460;598
0;21460;599
0;21460;600
0;21460;601
0;21460;602
0;21460;603
0;21460;604
0;21460;605
0;21460;606
0;21460;607
0;21460;608
0;21460;609
1;21460;610
1;21460;611
1;21460;612
1;21460;613
1;21460;614
1;21460;615
1;21460;616
1;21460;617
1;21460;618
1;21460;619
1;21460;620
1;21460;621
1;21460;622
1;21460;623
1;21460;624
1;21460;625
1;21460;626
1;21460;627
1;21460;628
1;21460;629
1;21460;630
1;21460;631
1;21460;632
1;21460;633
1;21460;634
1;21460;635
1;21460;636
1;21461;504
1;21461;505
1;21461;506
1;21461;507
1;21461;508
1;21461;509
1;21461;510
1;21461;511
1;21461;512
1;21461;513
0;21461;514
0;21461;515
0;21461;516
0;21461;517
0;21461;518
0;21461;519
0;21461;520
0;21461;521
0;21461;522
0;21461;523
0;21461;524
0;21461;525
0;21461;526
0;21461;527
0;21461;528
0;21461;529
0;21461;530
0;21461;531
0;21461;532
0;21461;533
0;21461;534
0;21461;535
0;21461;536
0;21461;537
0;21461;538
0;21461;539
0;21461;540
0;21461;541
0;21461;542
0;21461;543
0;21461;544
0;21461;545
0;21461;546
0;21461;547
0;21461;548
0;21461;549
0;21461;550
0;21461;551
0;21461;552
0;21461;553
0;21461;554
0;21461;555
0;21461;556
0;21461;557
0;21461;558
0;21461;559
0;21461;560
0;21461;561
0;21461;562
0;21461;563
0;21461;564
0;21461;565
0;21461;566
0;21461;567
0;21461;568
0;21461;569
0;21461;570
0;21461;571
0;21461;572
0;21461;573
0;21461;574
0;21461;575
0;21461;576
0;21461;577
0;21461;578
0;21461;579
0;21461;580
0;21461;581
0;21461;582
0;21461;583
0;21461;584
0;21461;585
0;21461;586
0;21461;587
0;21461;588
0;21461;589
0;21461;590
0;21461;591
0;21461;592
0;21461;593
0;21461;594
0;21461;595
0;21461;596
0;21461;597
0;21461;598
0;21461;599
0;21461;600
0;21461;601
0;21461;602
0;21461;603
0;21461;604
0;21461;605
0;21461;606
0;21461;607
0;21461;608
0;21461;609
1;21461;610
1;21461;611
1;21461;612
1;21461;613
1;21461;614
1;21461;615
1;21461;616
1;21461;617
1;21461;618
1;21461;619
1;21461;620
1;21461;621
1;21461;622
1;21461;623
1;21461;624
1;21461;625
1;21461;626
1;21461;627
1;21461;628
1;21461;629
1;21461;630
1;21461;631
1;21461;632
1;21461;633
1;21461;634
1;21461;635
1;21461;636
1;21462;504
1;21462;505
1;21462;506
1;21462;507
1;21462;508
1;21462;509
1;21462;510
1;21462;511
1;21462;512
1;21462;513
0;21462;514
0;21462;515
0;21462;516
0;21462;517
0;21462;518
0;21462;519
0;21462;520
0;21462;521
0;21462;522
0;21462;523
0;21462;524
0;21462;525
0;21462;526
0;21462;527
0;21462;528
0;21462;529
0;21462;530
0;21462;531
0;21462;532
0;21462;533
0;21462;534
0;21462;535
0;21462;536
0;21462;537
0;21462;538
0;21462;539
0;21462;540
0;21462;541
0;21462;542
0;21462;543
0;21462;544
0;21462;545
0;21462;546
0;21462;547
0;21462;548
0;21462;549
0;21462;550
0;21462;551
0;21462;552
0;21462;553
0;21462;554
0;21462;555
0;21462;556
0;21462;557
0;21462;558
0;21462;559
0;21462;560
0;21462;561
0;21462;562
0;21462;563
0;21462;564
0;21462;565
0;21462;566
0;21462;567
0;21462;568
0;21462;569
0;21462;570
0;21462;571
0;21462;572
0;21462;573
0;21462;574
0;21462;575
0;21462;576
0;21462;577
0;21462;578
0;21462;579
0;21462;580
0;21462;581
0;21462;582
0;21462;583
0;21462;584
0;21462;585
0;21462;586
0;21462;587
0;21462;588
0;21462;589
0;21462;590
0;21462;591
0;21462;592
0;21462;593
0;21462;594
0;21462;595
0;21462;596
0;21462;597
0;21462;598
0;21462;599
0;21462;600
0;21462;601
0;21462;602
0;21462;603
0;21462;604
0;21462;605
0;21462;606
0;21462;607
0;21462;608
0;21462;609
1;21462;610
1;21462;611
1;21462;612
1;21462;613
1;21462;614
1;21462;615
1;21462;616
1;21462;617
1;21462;618
1;21462;619
1;21462;620
1;21462;621
1;21462;622
1;21462;623
1;21462;624
1;21462;625
1;21462;626
1;21462;627
1;21462;628
1;21462;629
1;21462;630
1;21462;631
1;21462;632
1;21462;633
1;21462;634
1;21462;635
1;21462;636
1;21463;504
1;21463;505
1;21463;506
1;21463;507
1;21463;508
1;21463;509
1;21463;510
1;21463;511
1;21463;512
1;21463;513
0;21463;514
0;21463;515
0;21463;516
0;21463;517
0;21463;518
0;21463;519
0;21463;520
0;21463;521
0;21463;522
0;21463;523
0;21463;524
0;21463;525
0;21463;526
0;21463;527
0;21463;528
0;21463;529
0;21463;530
0;21463;531
0;21463;532
0;21463;533
0;21463;534
0;21463;535
0;21463;536
0;21463;537
0;21463;538
0;21463;539
0;21463;540
0;21463;541
0;21463;542
0;21463;543
0;21463;544
0;21463;545
0;21463;546
0;21463;547
0;21463;548
0;21463;549
0;21463;550
0;21463;551
0;21463;552
0;21463;553
0;21463;554
0;21463;555
0;21463;556
0;21463;557
0;21463;558
0;21463;559
0;21463;560
0;21463;561
0;21463;562
0;21463;563
0;21463;564
0;21463;565
0;21463;566
0;21463;567
0;21463;568
0;21463;569
0;21463;570
0;21463;571
0;21463;572
0;21463;573
0;21463;574
0;21463;575
0;21463;576
0;21463;577
0;21463;578
0;21463;579
0;21463;580
0;21463;581
0;21463;582
0;21463;583
0;21463;584
0;21463;585
0;21463;586
0;21463;587
0;21463;588
0;21463;589
0;21463;590
0;21463;591
0;21463;592
0;21463;593
0;21463;594
0;21463;595
0;21463;596
0;21463;597
0;21463;598
0;21463;599
0;21463;600
0;21463;601
0;21463;602
0;21463;603
0;21463;604
0;21463;605
0;21463;606
0;21463;607
0;21463;608
0;21463;609
1;21463;610
1;21463;611
1;21463;612
1;21463;613
1;21463;614
1;21463;615
1;21463;616
1;21463;617
1;21463;618
1;21463;619
1;21463;620
1;21463;621
1;21463;622
1;21463;623
1;21463;624
1;21463;625
1;21463;626
1;21463;627
1;21463;628
1;21463;629
1;21463;630
1;21463;631
1;21463;632
1;21463;633
1;21463;634
1;21463;635
1;21463;636
1;21464;504
1;21464;505
1;21464;506
1;21464;507
1;21464;508
1;21464;509
1;21464;510
1;21464;511
1;21464;512
1;21464;513
0;21464;514
0;21464;515
0;21464;516
0;21464;517
0;21464;518
0;21464;519
0;21464;520
0;21464;521
0;21464;522
0;21464;523
0;21464;524
0;21464;525
0;21464;526
0;21464;527
0;21464;528
0;21464;529
0;21464;530
0;21464;531
0;21464;532
0;21464;533
0;21464;534
0;21464;535
0;21464;536
0;21464;537
0;21464;538
0;21464;539
0;21464;540
0;21464;541
0;21464;542
0;21464;543
0;21464;544
0;21464;545
0;21464;546
0;21464;547
0;21464;548
0;21464;549
0;21464;550
0;21464;551
0;21464;552
0;21464;553
0;21464;554
0;21464;555
0;21464;556
0;21464;557
0;21464;558
0;21464;559
0;21464;560
0;21464;561
0;21464;562
0;21464;563
0;21464;564
0;21464;565
0;21464;566
0;21464;567
0;21464;568
0;21464;569
0;21464;570
0;21464;571
0;21464;572
0;21464;573
0;21464;574
0;21464;575
0;21464;576
0;21464;577
0;21464;578
0;21464;579
0;21464;580
0;21464;581
0;21464;582
0;21464;583
0;21464;584
0;21464;585
0;21464;586
0;21464;587
0;21464;588
0;21464;589
0;21464;590
0;21464;591
0;21464;592
0;21464;593
0;21464;594
0;21464;595
0;21464;596
0;21464;597
0;21464;598
0;21464;599
0;21464;600
0;21464;601
0;21464;602
0;21464;603
0;21464;604
0;21464;605
0;21464;606
0;21464;607
0;21464;608
0;21464;609
1;21464;610
1;21464;611
1;21464;612
1;21464;613
1;21464;614
1;21464;615
1;21464;616
1;21464;617
1;21464;618
1;21464;619
1;21464;620
1;21464;621
1;21464;622
1;21464;623
1;21464;624
1;21464;625
1;21464;626
1;21464;627
1;21464;628
1;21464;629
1;21464;630
1;21464;631
1;21464;632
1;21464;633
1;21464;634
1;21464;635
1;21464;636
1;21465;504
1;21465;505
1;21465;506
1;21465;507
1;21465;508
1;21465;509
1;21465;510
1;21465;511
1;21465;512
1;21465;513
0;21465;514
0;21465;515
0;21465;516
0;21465;517
0;21465;518
0;21465;519
0;21465;520
0;21465;521
0;21465;522
0;21465;523
0;21465;524
0;21465;525
0;21465;526
0;21465;527
0;21465;528
0;21465;529
0;21465;530
0;21465;531
0;21465;532
0;21465;533
0;21465;534
0;21465;535
0;21465;536
0;21465;537
0;21465;538
0;21465;539
0;21465;540
0;21465;541
0;21465;542
0;21465;543
0;21465;544
0;21465;545
0;21465;546
0;21465;547
0;21465;548
0;21465;549
0;21465;550
0;21465;551
0;21465;552
0;21465;553
0;21465;554
0;21465;555
0;21465;556
0;21465;557
0;21465;558
0;21465;559
0;21465;560
0;21465;561
0;21465;562
0;21465;563
0;21465;564
0;21465;565
0;21465;566
0;21465;567
0;21465;568
0;21465;569
0;21465;570
0;21465;571
0;21465;572
0;21465;573
0;21465;574
0;21465;575
0;21465;576
0;21465;577
0;21465;578
0;21465;579
0;21465;580
0;21465;581
0;21465;582
0;21465;583
0;21465;584
0;21465;585
0;21465;586
0;21465;587
0;21465;588
0;21465;589
0;21465;590
0;21465;591
0;21465;592
0;21465;593
0;21465;594
0;21465;595
0;21465;596
0;21465;597
0;21465;598
0;21465;599
0;21465;600
0;21465;601
0;21465;602
0;21465;603
0;21465;604
0;21465;605
0;21465;606
0;21465;607
0;21465;608
0;21465;609
1;21465;610
1;21465;611
1;21465;612
1;21465;613
1;21465;614
1;21465;615
1;21465;616
1;21465;617
1;21465;618
1;21465;619
1;21465;620
1;21465;621
1;21465;622
1;21465;623
1;21465;624
1;21465;625
1;21465;626
1;21465;627
1;21465;628
1;21465;629
1;21465;630
1;21465;631
1;21465;632
1;21465;633
1;21465;634
1;21465;635
1;21465;636
1;21466;504
1;21466;505
1;21466;506
1;21466;507
1;21466;508
1;21466;509
1;21466;510
1;21466;511
1;21466;512
1;21466;513
0;21466;514
0;21466;515
0;21466;516
0;21466;517
0;21466;518
0;21466;519
0;21466;520
0;21466;521
0;21466;522
0;21466;523
0;21466;524
0;21466;525
0;21466;526
0;21466;527
0;21466;528
0;21466;529
0;21466;530
0;21466;531
0;21466;532
0;21466;533
0;21466;534
0;21466;535
0;21466;536
0;21466;537
0;21466;538
0;21466;539
0;21466;540
0;21466;541
0;21466;542
0;21466;543
0;21466;544
0;21466;545
0;21466;546
0;21466;547
0;21466;548
0;21466;549
0;21466;550
0;21466;551
0;21466;552
0;21466;553
0;21466;554
0;21466;555
0;21466;556
0;21466;557
0;21466;558
0;21466;559
0;21466;560
0;21466;561
0;21466;562
0;21466;563
0;21466;564
0;21466;565
0;21466;566
0;21466;567
0;21466;568
0;21466;569
0;21466;570
0;21466;571
0;21466;572
0;21466;573
0;21466;574
0;21466;575
0;21466;576
0;21466;577
0;21466;578
0;21466;579
0;21466;580
0;21466;581
0;21466;582
0;21466;583
0;21466;584
0;21466;585
0;21466;586
0;21466;587
0;21466;588
0;21466;589
0;21466;590
0;21466;591
0;21466;592
0;21466;593
0;21466;594
0;21466;595
0;21466;596
0;21466;597
0;21466;598
0;21466;599
0;21466;600
0;21466;601
0;21466;602
0;21466;603
0;21466;604
0;21466;605
0;21466;606
0;21466;607
0;21466;608
0;21466;609
1;21466;610
1;21466;611
1;21466;612
1;21466;613
1;21466;614
1;21466;615
1;21466;616
1;21466;617
1;21466;618
1;21466;619
1;21466;620
1;21466;621
1;21466;622
1;21466;623
1;21466;624
1;21466;625
1;21466;626
1;21466;627
1;21466;628
1;21466;629
1;21466;630
1;21466;631
1;21466;632
1;21466;633
1;21466;634
1;21466;635
1;21466;636
1;21467;504
1;21467;505
1;21467;506
1;21467;507
1;21467;508
1;21467;509
1;21467;510
1;21467;511
1;21467;512
1;21467;513
0;21467;514
0;21467;515
0;21467;516
0;21467;517
0;21467;518
0;21467;519
0;21467;520
0;21467;521
0;21467;522
0;21467;523
0;21467;524
0;21467;525
0;21467;526
0;21467;527
0;21467;528
0;21467;529
0;21467;530
0;21467;531
0;21467;532
0;21467;533
0;21467;534
0;21467;535
0;21467;536
0;21467;537
0;21467;538
0;21467;539
0;21467;540
0;21467;541
0;21467;542
0;21467;543
0;21467;544
0;21467;545
0;21467;546
0;21467;547
0;21467;548
0;21467;549
0;21467;550
0;21467;551
0;21467;552
0;21467;553
0;21467;554
0;21467;555
0;21467;556
0;21467;557
0;21467;558
0;21467;559
0;21467;560
0;21467;561
0;21467;562
0;21467;563
0;21467;564
0;21467;565
0;21467;566
0;21467;567
0;21467;568
0;21467;569
0;21467;570
0;21467;571
0;21467;572
0;21467;573
0;21467;574
0;21467;575
0;21467;576
0;21467;577
0;21467;578
0;21467;579
0;21467;580
0;21467;581
0;21467;582
0;21467;583
0;21467;584
0;21467;585
0;21467;586
0;21467;587
0;21467;588
0;21467;589
0;21467;590
0;21467;591
0;21467;592
0;21467;593
0;21467;594
0;21467;595
0;21467;596
0;21467;597
0;21467;598
0;21467;599
0;21467;600
0;21467;601
0;21467;602
0;21467;603
0;21467;604
0;21467;605
0;21467;606
0;21467;607
0;21467;608
0;21467;609
1;21467;610
1;21467;611
1;21467;612
1;21467;613
1;21467;614
1;21467;615
1;21467;616
1;21467;617
1;21467;618
1;21467;619
1;21467;620
1;21467;621
1;21467;622
1;21467;623
1;21467;624
1;21467;625
1;21467;626
1;21467;627
1;21467;628
1;21467;629
1;21467;630
1;21467;631
1;21467;632
1;21467;633
1;21467;634
1;21467;635
1;21467;636
1;21468;504
1;21468;505
1;21468;506
1;21468;507
1;21468;508
1;21468;509
1;21468;510
1;21468;511
1;21468;512
1;21468;513
0;21468;514
0;21468;515
0;21468;516
0;21468;517
0;21468;518
0;21468;519
0;21468;520
0;21468;521
0;21468;522
0;21468;523
0;21468;524
0;21468;525
0;21468;526
0;21468;527
0;21468;528
0;21468;529
0;21468;530
0;21468;531
0;21468;532
0;21468;533
0;21468;534
0;21468;535
0;21468;536
0;21468;537
0;21468;538
0;21468;539
0;21468;540
0;21468;541
0;21468;542
0;21468;543
0;21468;544
0;21468;545
0;21468;546
0;21468;547
0;21468;548
0;21468;549
0;21468;550
0;21468;551
0;21468;552
0;21468;553
0;21468;554
0;21468;555
0;21468;556
0;21468;557
0;21468;558
0;21468;559
0;21468;560
0;21468;561
0;21468;562
0;21468;563
0;21468;564
0;21468;565
0;21468;566
0;21468;567
0;21468;568
0;21468;569
0;21468;570
0;21468;571
0;21468;572
0;21468;573
0;21468;574
0;21468;575
0;21468;576
0;21468;577
0;21468;578
0;21468;579
0;21468;580
0;21468;581
0;21468;582
0;21468;583
0;21468;584
0;21468;585
0;21468;586
0;21468;587
0;21468;588
0;21468;589
0;21468;590
0;21468;591
0;21468;592
0;21468;593
0;21468;594
0;21468;595
0;21468;596
0;21468;597
0;21468;598
0;21468;599
0;21468;600
0;21468;601
0;21468;602
0;21468;603
0;21468;604
0;21468;605
0;21468;606
0;21468;607
0;21468;608
0;21468;609
1;21468;610
1;21468;611
1;21468;612
1;21468;613
1;21468;614
1;21468;615
1;21468;616
1;21468;617
1;21468;618
1;21468;619
1;21468;620
1;21468;621
1;21468;622
1;21468;623
1;21468;624
1;21468;625
1;21468;626
1;21468;627
1;21468;628
1;21468;629
1;21468;630
1;21468;631
1;21468;632
1;21468;633
1;21468;634
1;21468;635
1;21468;636
1;21469;504
1;21469;505
1;21469;506
1;21469;507
1;21469;508
1;21469;509
1;21469;510
1;21469;511
1;21469;512
1;21469;513
0;21469;514
0;21469;515
0;21469;516
0;21469;517
0;21469;518
0;21469;519
0;21469;520
0;21469;521
0;21469;522
0;21469;523
0;21469;524
0;21469;525
0;21469;526
0;21469;527
0;21469;528
0;21469;529
0;21469;530
0;21469;531
0;21469;532
0;21469;533
0;21469;534
0;21469;535
0;21469;536
0;21469;537
0;21469;538
0;21469;539
0;21469;540
0;21469;541
0;21469;542
0;21469;543
0;21469;544
0;21469;545
0;21469;546
0;21469;547
0;21469;548
0;21469;549
0;21469;550
0;21469;551
0;21469;552
0;21469;553
0;21469;554
0;21469;555
0;21469;556
0;21469;557
0;21469;558
0;21469;559
0;21469;560
0;21469;561
0;21469;562
0;21469;563
0;21469;564
0;21469;565
0;21469;566
0;21469;567
0;21469;568
0;21469;569
0;21469;570
0;21469;571
0;21469;572
0;21469;573
0;21469;574
0;21469;575
0;21469;576
0;21469;577
0;21469;578
0;21469;579
0;21469;580
0;21469;581
0;21469;582
0;21469;583
0;21469;584
0;21469;585
0;21469;586
0;21469;587
0;21469;588
0;21469;589
0;21469;590
0;21469;591
0;21469;592
0;21469;593
0;21469;594
0;21469;595
0;21469;596
0;21469;597
0;21469;598
0;21469;599
0;21469;600
0;21469;601
0;21469;602
0;21469;603
0;21469;604
0;21469;605
0;21469;606
0;21469;607
0;21469;608
0;21469;609
1;21469;610
1;21469;611
1;21469;612
1;21469;613
1;21469;614
1;21469;615
1;21469;616
1;21469;617
1;21469;618
1;21469;619
1;21469;620
1;21469;621
1;21469;622
1;21469;623
1;21469;624
1;21469;625
1;21469;626
1;21469;627
1;21469;628
